Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1777442190,5,,Aggregated,2.300000,2.300000,1,1,1,1,1,1,4,6,12,12,12,117,107,1,0.772559478516794,0.2815000043483451,11.782749992562458,0.0
1777442191,5,,Aggregated,2.400000,2.400000,1,1,1,1,1,1,4,6,12,12,12,119,109,1,0.7728074284509107,0.2815000043483451,11.782749992562458,0.0
1777442192,5,,Aggregated,2.700000,2.700000,1,1,1,1,1,1,4,6,12,12,12,122,112,1,0.7685222129812693,0.2815000043483451,11.782749992562458,0.0
1777442193,5,,Aggregated,2.700000,2.700000,1,1,1,1,1,1,4,6,12,12,12,124,114,1,0.764896846615762,0.2815000043483451,11.782749992562458,0.0
1777442194,5,,Aggregated,2.500000,2.500000,1,1,1,1,1,1,4,6,12,12,12,125,115,1,0.7781316718319431,0.2815000043483451,11.782749992562458,0.0
1777442195,5,,Aggregated,2.600000,2.600000,1,1,1,1,1,1,4,6,12,12,12,129,119,1,0.7704751315172906,0.2815000043483451,11.782749992562458,0.0
1777442196,5,,Aggregated,2.400000,2.400000,1,1,1,1,1,1,4,6,12,12,12,132,122,1,0.7651938178627681,0.2815000043483451,11.782749992562458,0.0
1777442197,5,,Aggregated,2.500000,2.500000,1,1,1,1,1,1,4,6,12,12,12,134,124,1,0.7651657384729931,0.2815000043483451,11.782749992562458,0.0
1777442198,5,,Aggregated,2.600000,2.600000,1,1,1,1,1,1,4,6,12,12,12,136,126,1,0.7667503083640066,0.2815000043483451,11.782749992562458,0.0
1777442199,5,,Aggregated,2.600000,2.600000,1,1,1,1,1,1,4,6,12,12,12,139,129,1,0.7619499420477479,0.2815000043483451,11.782749992562458,0.0
1777442200,5,,Aggregated,2.600000,2.600000,1,1,1,1,1,1,4,6,12,12,12,142,132,1,0.7568289290926694,0.2815000043483451,11.782749992562458,0.0
